pcode,name,category,LawModifiedDate,LawEffectiveDate,discarded
F0140020,國軍老舊眷村改建零星餘戶處理辦法,"行政,國防部,留守業務目",20210924,,
F0150001,國軍退除役官兵輔導條例,"行政,國軍退除役官兵輔導委員會,輔導管理目",20230524,,
F0150002,國軍退除役官兵輔導條例施行細則,"行政,國軍退除役官兵輔導委員會,輔導管理目",20170113,,
F0150003,國軍退除役官兵生活指導管理辦法,"行政,國軍退除役官兵輔導委員會,輔導管理目",19930402,,
F0150004,國軍退除役官兵建築住宅租用公有土地減租優待辦法,"行政,國軍退除役官兵輔導委員會,輔導管理目",19841106,,
F0150005,行政院國軍退除役官兵輔導委員會附屬事業機構各級榮譽團結會實施辦法,"廢止法規,行政院國軍退除役官兵輔導委員會",20010919,,true
F0150006,行政院國軍退除役官兵輔導委員會所屬榮民醫院住院精神病患財物保管辦法,"廢止法規,行政院國軍退除役官兵輔導委員會",20020123,,true
F0150007,國軍退除役官兵就業安置辦法,"行政,國軍退除役官兵輔導委員會,就業目",20210408,,
F0150008,各機關優先錄用退除役官兵實施辦法,"行政,國軍退除役官兵輔導委員會,就業目",19720711,,
F0150009,退除役軍官力行生產合作社經營實施辦法,"廢止法規,行政院國軍退除役官兵輔導委員會",20010903,,true
F0150010,國軍退除役官兵申請管制限制之事業或營業執照暨承銷公營機構代銷品實施辦法,"行政,國軍退除役官兵輔導委員會,就業目",19681127,,
F0150011,國軍退除役軍官個別農墾輔導辦法,"廢止法規,行政院國軍退除役官兵輔導委員會",20021231,,true
F0150012,行政院國軍退除役官兵輔導委員會各農場退除役官兵農業生產輔導辦法,"廢止法規,行政院國軍退除役官兵輔導委員會",20010620,,true
F0150013,行政院國軍退除役官兵輔導委員會所屬農場授田後年老暨離場場員土地財產處理辦法,"廢止法規,行政院國軍退除役官兵輔導委員會",20010309,,true
F0150014,國軍退除役官兵就醫辦法,"行政,國軍退除役官兵輔導委員會,就醫目",20160420,,
F0150015,國軍退除役官兵就養安置辦法,"行政,國軍退除役官兵輔導委員會,就養目",20230926,,
F0150016,國軍退除役官兵就學實施辦法,"廢止法規,國軍退除役官兵輔導委員會",20140516,,true
F0150017,行政院國軍退除役官兵輔導委員會主管財團法人設立許可及監督準則,"廢止法規,行政院國軍退除役官兵輔導委員會",20120807,,true
F0150018,國軍退除役官兵就學補助生活津貼及獎勵辦法,"行政,國軍退除役官兵輔導委員會,就學目",20210310,,
F0150019,行政院國軍退除役官兵輔導委員會臺南佳里太平榮譽國民之家自費安養規費收費標準,"廢止法規,行政院國軍退除役官兵輔導委員會",20071015,,true
F0150020,行政院國軍退除役官兵輔導委員會榮民自費安養中心自費養護規費收費標準,"廢止法規,國軍退除役官兵輔導委員會",20140127,,true
F0150021,行政院國軍退除役官兵輔導委員會高雄榮民總醫院作業基金收支保管及運用辦法,"廢止法規,行政院國軍退除役官兵輔導委員會",19970915,,true
F0150022,國軍退除役官兵輔導委員會及所屬機構提供政府資訊收費標準,"行政,國軍退除役官兵輔導委員會,處務目       ",20140618,,
F0150023,國軍退除役官兵支領退休俸贍養金或生活補助費人員使用自來水優待付費辦法,"廢止法規,國軍退除役官兵輔導委員會",20211223,,true
F0150024,行政院國軍退除役官兵輔導委員會安養機構日間照顧規費收費標準,"行政,國軍退除役官兵輔導委員會,就養目",20070713,,
F0150025,國軍退除役官兵輔導委員會榮譽國民之家自費安養規費收費標準,"行政,國軍退除役官兵輔導委員會,就養目",20210409,,
F0150026,國軍退除役官兵輔導委員會專業獎章頒給辦法,"行政,國軍退除役官兵輔導委員會,處務目       ",20151210,,
F0150027,臺北榮民總醫院桃園分院辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20171006,,
F0150028,臺中榮民總醫院埔里分院辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20171006,,
F0150029,高雄榮民總醫院臺南分院辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20171006,,
F0150030,國軍退除役官兵輔導委員會榮譽國民之家資源共享服務照顧規費收費標準,"行政,國軍退除役官兵輔導委員會,就養目",20141013,,
F0150031,臺北榮民總醫院新竹分院辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20171006,,
F0150032,國軍退除役官兵輔導委員會榮譽國民之家自費養護規費收費標準,"行政,國軍退除役官兵輔導委員會,就養目",20210409,,
F0150033,行政院國軍退除役官兵輔導委員會及附屬機構公務人員交代條例施行細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20130724,,
F0150034,國軍退除役官兵輔導委員會處務規程,"行政,國軍退除役官兵輔導委員會,處務目       ",20230717,,
F0150035,臺北榮民總醫院處務規程,"行政,國軍退除役官兵輔導委員會,處務目       ",20220929,,
F0150036,臺中榮民總醫院處務規程,"行政,國軍退除役官兵輔導委員會,處務目       ",20230617,,
F0150037,高雄榮民總醫院處務規程,"行政,國軍退除役官兵輔導委員會,處務目       ",20171006,,
F0150038,臺北榮民總醫院玉里分院辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20171006,,
F0150039,國軍退除役官兵輔導委員會各榮民服務處組織準則,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150040,國軍退除役官兵輔導委員會各榮民服務處辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20150112,,
F0150041,國軍退除役官兵輔導委員會各榮譽國民之家組織準則,"行政,國軍退除役官兵輔導委員會,組織目       ",20131030,,
F0150042,國軍退除役官兵輔導委員會各榮譽國民之家辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20131030,,
F0150043,國軍退除役官兵輔導委員會退除役官兵職業訓練中心組織規程,"行政,國軍退除役官兵輔導委員會,組織目       ",20131030,,
F0150044,國軍退除役官兵輔導委員會退除役官兵職業訓練中心辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20131030,,
F0150045,國軍退除役官兵輔導委員會各農場組織準則,"行政,國軍退除役官兵輔導委員會,組織目       ",20131030,,
F0150046,國軍退除役官兵輔導委員會各農場辦事細則,"行政,國軍退除役官兵輔導委員會,處務目       ",20131030,,
F0150047,國軍退除役官兵輔導委員會臺北勞務中心組織規程,"廢止法規,國軍退除役官兵輔導委員會",20220401,,true
F0150048,國軍退除役官兵輔導委員會臺北勞務中心辦事細則,"廢止法規,國軍退除役官兵輔導委員會",20220401,,true
F0150049,國軍退除役官兵輔導委員會龍崎工廠組織規程,"廢止法規,國軍退除役官兵輔導委員會",20190111,,true
F0150050,國軍退除役官兵輔導委員會龍崎工廠辦事細則,"廢止法規,國軍退除役官兵輔導委員會",20190111,,true
F0150051,志願役退除役軍人支領退休俸贍養金或生活補助費人員家屬住宅自用水電優待辦法,"廢止法規,國軍退除役官兵輔導委員會",20210715,,true
F0150052,志願役退除役軍人參加職業訓練補助辦法,"廢止法規,國軍退除役官兵輔導委員會",20210310,,true
F0150053,志願役退除役軍人就學生活津貼發給辦法,"廢止法規,國軍退除役官兵輔導委員會",20210310,,true
F0150054,職業訓練機構輔導志願役退除役軍人就業獎勵辦法,"廢止法規,國軍退除役官兵輔導委員會",20210310,,true
F0150055,民營事業機構團體及私立學校進用志願役退除役軍人獎勵辦法,"廢止法規,國軍退除役官兵輔導委員會",20210906,,true
F0150056,志願役退除役軍人創業貸款利息補貼辦法,"廢止法規,國軍退除役官兵輔導委員會",20210310,,true
F0150057,臺北榮民總醫院桃園分院編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20180906,,
F0150058,臺中榮民總醫院埔里分院編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20180906,,
F0150059,高雄榮民總醫院臺南分院編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20171006,,
F0150060,臺北榮民總醫院新竹分院編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20180906,,
F0150061,臺北榮民總醫院編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20221103,,
F0150062,臺中榮民總醫院編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20230617,,
F0150063,高雄榮民總醫院編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20180906,,
F0150064,臺北榮民總醫院玉里分院編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20180906,,
F0150065,國軍退除役官兵輔導委員會臺北市榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150066,國軍退除役官兵輔導委員會新北市榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150067,國軍退除役官兵輔導委員會桃園市榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150068,國軍退除役官兵輔導委員會臺中市榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150069,國軍退除役官兵輔導委員會臺南市榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150070,國軍退除役官兵輔導委員會高雄市榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150071,國軍退除役官兵輔導委員會新竹榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150072,國軍退除役官兵輔導委員會屏東縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150073,國軍退除役官兵輔導委員會基隆市榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150074,國軍退除役官兵輔導委員會嘉義榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150075,國軍退除役官兵輔導委員會花蓮縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150076,國軍退除役官兵輔導委員會臺東縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150077,國軍退除役官兵輔導委員會宜蘭縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150078,國軍退除役官兵輔導委員會苗栗縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150079,國軍退除役官兵輔導委員會彰化縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150080,國軍退除役官兵輔導委員會南投縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150081,國軍退除役官兵輔導委員會雲林縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150082,國軍退除役官兵輔導委員會澎湖縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150083,國軍退除役官兵輔導委員會金門縣榮民服務處編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150901,,
F0150084,國軍退除役官兵輔導委員會板橋榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150085,國軍退除役官兵輔導委員會臺北榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150086,國軍退除役官兵輔導委員會桃園榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150087,國軍退除役官兵輔導委員會彰化榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150088,國軍退除役官兵輔導委員會岡山榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150089,國軍退除役官兵輔導委員會花蓮榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150090,國軍退除役官兵輔導委員會馬蘭榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150091,國軍退除役官兵輔導委員會八德榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150092,國軍退除役官兵輔導委員會新竹榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
F0150093,國軍退除役官兵輔導委員會雲林榮譽國民之家編制表,"行政,國軍退除役官兵輔導委員會,組織目       ",20150421,,
